Skipped,0.01,71591
Skipped,0.02,153579
Skipped,0.03,199840
Skipped,0.04,218855
Skipped,0.05,229404
Skipped,0.06,236515
Skipped,0.07,241657
Skipped,0.08,245382
Skipped,0.09,247967
Skipped,0.1,250259
Skipped,0.11,252146
Skipped,0.12,253550
Skipped,0.13,254924
Skipped,0.14,255908
Skipped,0.15,256686
Skipped,0.16,257530
Skipped,0.17,258147
Skipped,0.18,258529
Skipped,0.19,259042
Skipped,0.2,259623
Skipped,0.21,259962
Skipped,0.22,260350
Skipped,0.23,260468
Skipped,0.24,260731
Skipped,0.25,260942
Skipped,0.26,261090
Skipped,0.27,261239
Skipped,0.28,261305
Skipped,0.29,261429
Skipped,0.3,261495
Skipped,0.31,261523
Skipped,0.32,261658
Skipped,0.33,261688
Skipped,0.34,261723
Skipped,0.35,261783
Skipped,0.36,261799
Skipped,0.37,261875
Skipped,0.38,261904
Skipped,0.39,261901
Skipped,0.4,261948
Skipped,0.41,261973
Skipped,0.42,261981
Skipped,0.43,261994
Skipped,0.44,262011
Skipped,0.45,262019
Skipped,0.46,262032
Skipped,0.47,262055
Skipped,0.48,262054
Skipped,0.49,262086
Skipped,0.5,262082
